record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,current_light_mood_and_alertness_timestamp,ema_light,currentight,check_mixedlight,additional_light,currentmood,anxious,elated,sad,angry,irritable,energetic,kss_instr,kss,uuid_4,startdate_4,enddate_4,scheduledate_4,status_4,supplementaldata_4,serializedresult_4,current_light_mood_and_alertness_complete
THUAS_S011,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
THUAS_S011,current_light_mood_and_alertness,1.0,,,,,1.0,I,1.0,E,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,ACFA7DA0-2F28-11F0-82C7-67C2E8423574,2025-05-12 14:00:19,2025-05-12 14:01:38,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-12 14:01:39"",    ""utcTime"": ""2025-05-12 12:00:19.578470Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""100""  }",result.zip,0.0
THUAS_S011,current_light_mood_and_alertness,2.0,,,,,1.0,L,1.0,I,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,E52B1130-2F41-11F0-81B4-D50FC76AE97E,2025-05-12 17:00:51,2025-05-12 17:01:48,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-12 17:01:48"",    ""utcTime"": ""2025-05-12 15:00:51.267093Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""100""  }",result.zip,0.0
THUAS_S011,current_light_mood_and_alertness,3.0,,,,,1.0,I,0.0,,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,6.0,FBFC6670-2F5A-11F0-90DF-F98560762838,2025-05-12 20:00:26,2025-05-12 20:01:18,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-12 20:01:18"",    ""utcTime"": ""2025-05-12 18:00:26.967618Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""93""  }",result.zip,0.0
THUAS_S011,current_light_mood_and_alertness,4.0,,,,,1.0,L,1.0,E,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,B5181800-2FD5-11F0-90DF-F98560762838,2025-05-13 10:38:56,2025-05-13 10:39:48,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-13 10:39:48"",    ""utcTime"": ""2025-05-13 08:38:56.128565Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""100""  }",result.zip,0.0
THUAS_S011,current_light_mood_and_alertness,5.0,,,,,1.0,O,0.0,,1.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,5.0,E685A270-2FE1-11F0-90DF-F98560762838,2025-05-13 12:06:13,2025-05-13 12:06:44,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-13 12:06:45"",    ""utcTime"": ""2025-05-13 10:06:13.015825Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""93""  }",result.zip,0.0
THUAS_S011,current_light_mood_and_alertness,6.0,,,,,1.0,L,1.0,E,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,57591BC0-3006-11F0-90DF-F98560762838,2025-05-13 16:27:04,2025-05-13 16:27:49,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-13 16:27:50"",    ""utcTime"": ""2025-05-13 14:27:04.188368Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""100""  }",result.zip,0.0
THUAS_S011,current_light_mood_and_alertness,7.0,,,,,1.0,O,0.0,,1.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,4.0,AFE53510-3026-11F0-90DF-F98560762838,2025-05-13 20:18:36,2025-05-13 20:19:09,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-13 20:19:10"",    ""utcTime"": ""2025-05-13 18:18:36.641257Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""93""  }",result.zip,0.0
THUAS_S011,current_light_mood_and_alertness,8.0,,,,,1.0,L,1.0,E,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,E24CB070-30A1-11F0-A4D3-A98631993F96,2025-05-14 11:00:29,2025-05-14 11:01:55,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-14 11:01:55"",    ""utcTime"": ""2025-05-14 09:00:29.302937Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""100""  }",result.zip,0.0
THUAS_S011,current_light_mood_and_alertness,9.0,,,,,1.0,O,0.0,,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,2A236C90-30D4-11F0-8AAA-790070C811D2,2025-05-14 17:00:24,2025-05-14 17:01:02,,1.0,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.4.1"",    ""syncdate"": ""2025-05-14 17:01:02"",    ""utcTime"": ""2025-05-14 15:00:24.665148Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.3.1"",    ""buildnumber"": ""168"",    ""configversion"": ""1"",    ""devicemodel"": ""iPhone14,7"",    ""percentComplete"": ""93""  }",result.zip,0.0
